household_key,Times_since_last_purchase
117,7.651685393258427
118,7.575
119,11.189655172413794
120,35.35294117647059
121,6.166666666666667
122,5.808695652173913
123,4.033112582781457
124,11.189655172413794
125,2.4892086330935252
126,23.5
127,3.84375
128,19.771428571428572
129,14.743589743589743
130,16.42105263157895
131,2.8264462809917354
132,7.271739130434782
133,8.614285714285714
134,8.868421052631579
135,8.726027397260275
136,8.588235294117647
137,14.216216216216216
138,9.367647058823529
139,8.819444444444445
140,6.673469387755102
141,13.770833333333334
142,3.954285714285714
143,2.4
144,7.102564102564102
145,12.288461538461538
146,19.941176470588236
147,18.558823529411764
148,12.12
149,3.759259259259259
150,104.6
151,13.409090909090908
152,18.8
153,8.223684210526315
154,19.444444444444443
155,12.142857142857142
156,1.8251533742331287
157,4.710344827586207
158,3.485207100591716
159,7.935897435897436
160,11.49090909090909
161,2.8862559241706163
162,10.393939393939394
163,53.63636363636363
164,5.747572815533981
165,4.42
166,5.470588235294118
167,35.26315789473684
168,18.833333333333332
169,33.77777777777778
170,15.186046511627907
171,25.5
172,6.233009708737864
173,32.4
174,22.555555555555557
175,14.4
176,22.59090909090909
177,13.934782608695652
178,6.533333333333333
179,12.135135135135135
180,10.43859649122807
181,21.03846153846154
182,18.441176470588236
183,6.0181818181818185
184,3.1384615384615384
185,12.10909090909091
186,201.66666666666666
187,13.653061224489797
188,16.736842105263158
189,16.13157894736842
190,29.894736842105264
191,25.37037037037037
192,7.139784946236559
193,6.62
194,10.044776119402986
195,9.222222222222221
196,3.9691358024691357
197,11.90566037735849
198,2.6880341880341883
199,12.352941176470589
200,11.677966101694915
201,13.627906976744185
202,18.257142857142856
203,16.75
204,12.28
205,7.746987951807229
206,45.76923076923077
207,29.5
208,5.054263565891473
209,4.300699300699301
210,5.390625
211,5.895238095238096
212,6.6923076923076925
213,74.375
214,6.952941176470588
215,5.110236220472441
216,6.555555555555555
217,11.50909090909091
218,4.394160583941606
219,3.1658536585365855
220,8.662162162162161
221,8.305555555555555
222,5.6752136752136755
223,6.87
224,12.653846153846153
225,14.785714285714286
226,15.523809523809524
227,5.0
228,7.8375
229,17.263157894736842
230,4.142857142857143
231,53.0
232,2.0513698630136985
233,42.142857142857146
234,34.44444444444444
235,3.850828729281768
236,14.326086956521738
237,90.0
238,23.96153846153846
239,2.85
240,26.0
241,40.42857142857143
242,7.406976744186046
243,3.1449275362318843
244,15.317073170731707
245,15.431818181818182
246,14.71111111111111
247,12.352941176470589
248,12.735849056603774
249,5.3418803418803416
250,5.025210084033613
251,9.273972602739725
252,61.44444444444444
253,2.6374045801526718
254,16.452380952380953
255,38.611111111111114
256,5.895652173913043
257,6.747368421052632
258,3.5291005291005293
259,12.648148148148149
260,20.24137931034483
261,13.21951219512195
262,3.7547169811320753
263,2.057046979865772
264,10.576271186440678
265,11.9
266,11.035714285714286
267,26.208333333333332
268,23.625
269,8.685714285714285
270,17.794117647058822
271,8.162790697674419
272,54.0
273,6.3
274,42.642857142857146
275,2.463709677419355
276,4.627737226277373
277,25.307692307692307
278,8.160493827160494
279,13.44186046511628
280,7.65934065934066
281,8.721518987341772
282,6.989247311827957
283,9.04109589041096
284,32.10526315789474
285,3.7964071856287425
286,18.457142857142856
287,3.1954545454545453
288,7.419753086419753
289,4.0
290,2.6723404255319148
291,11.66
292,8.53623188405797
293,7.677777777777778
294,2.983050847457627
295,126.0
296,53.63636363636363
297,6.585106382978723
298,58.0
299,54.72727272727273
300,6.484210526315789
301,8.896103896103897
302,6.738636363636363
303,3.6341463414634148
304,2.76953125
305,5.432
306,4.100671140939597
307,1.9823529411764707
308,9.157894736842104
309,28.142857142857142
310,104.5
311,14.826086956521738
312,16.43243243243243
313,8.75
314,20.470588235294116
315,62.4
316,14.266666666666667
317,11.457627118644067
318,8.808219178082192
319,7.239130434782608
320,33.388888888888886
321,6.237623762376238
322,9.758064516129032
323,51.69230769230769
324,5.765217391304348
325,8.58904109589041
326,24.12
327,25.375
328,3.242424242424242
329,4.354166666666667
330,3.526315789473684
331,11.58
332,6.422018348623853
333,17.97142857142857
334,2.4568345323741005
335,5.263565891472868
336,6.9397590361445785
337,10.525423728813559
338,4.448
339,9.46875
340,26.91304347826087
341,20.423076923076923
342,13.681818181818182
343,10.784615384615385
344,13.456521739130435
345,3.9767441860465116
346,5.201680672268908
347,55.5
348,6.862068965517241
349,18.84375
350,7.489130434782608
351,2.628205128205128
352,101.33333333333333
353,5.105263157894737
354,4.118421052631579
355,58.0
356,3.474860335195531
357,28.238095238095237
358,2.026058631921824
359,10.0
360,17.794117647058822
361,3.517412935323383
362,7.7
363,121.75
364,8.654320987654321
365,5.021897810218978
366,14.119047619047619
367,6.918367346938775
368,13.176470588235293
369,22.607142857142858
370,3.9916666666666667
371,4.214285714285714
372,54.22222222222222
373,46.15384615384615
374,5.129770992366412
375,25.041666666666668
376,1.6322418136020151
377,4.765625
378,2.2006802721088436
379,294.5
380,4.896825396825397
381,8.261904761904763
382,19.375
383,4.544117647058823
384,8.710144927536232
385,17.972972972972972
386,3.371859296482412
387,5.324561403508772
388,11.203703703703704
389,2.617391304347826
390,5.9904761904761905
391,13.2
392,6.215686274509804
393,4.302631578947368
394,10.4
395,10.603174603174603
396,6.21875
397,3.1191709844559585
398,6.15625
399,32.35294117647059
400,2.5836909871244633
401,8.223529411764705
402,9.185714285714285
403,13.08695652173913
404,3.1300448430493275
405,7.315217391304348
406,16.526315789473685
407,15.375
408,12.117647058823529
409,5.677685950413223
410,5.596774193548387
411,5.176470588235294
412,6.541666666666667
413,2.9954954954954953
414,6.154545454545454
415,38.46666666666667
416,18.77777777777778
417,7.868421052631579
418,3.024390243902439
419,12.75
420,8.058823529411764
421,3.9556962025316458
422,34.05555555555556
423,39.30769230769231
424,24.333333333333332
425,5.044444444444444
426,3.150259067357513
427,13.745098039215685
428,6.720430107526882
429,14.658536585365853
430,6.7
431,17.65714285714286
432,3.2181818181818183
433,10.058823529411764
434,5.981132075471698
435,9.606060606060606
436,20.0
437,9.077922077922079
438,9.693548387096774
439,18.454545454545453
440,125.33333333333333
441,7.802631578947368
442,3.8658536585365852
443,6.89247311827957
444,16.225806451612904
445,3.1333333333333333
446,20.379310344827587
447,5.747826086956522
448,16.11904761904762
449,18.363636363636363
450,9.0
451,4.971631205673759
452,30.63157894736842
453,19.75
454,2.2508038585209005
455,33.89473684210526
456,7.369565217391305
457,8.956521739130435
458,5.4495412844036695
459,9.925373134328359
460,6.610526315789474
461,16.88888888888889
462,7.130434782608695
463,1.5488721804511278
464,4.567375886524823
465,14.761904761904763
466,33.588235294117645
467,5.8655462184873945
468,2.556420233463035
469,4.72463768115942
470,4.702702702702703
471,15.186046511627907
472,7.592592592592593
473,11.214285714285714
474,23.566666666666666
475,16.725
476,21.892857142857142
477,11.24561403508772
478,31.38888888888889
479,4.656488549618321
480,8.602564102564102
481,14.195652173913043
482,13.0
483,7.629213483146067
484,6.072072072072072
485,4.118055555555555
486,27.0
487,63.111111111111114
488,34.8235294117647
489,3.7590361445783134
490,9.267605633802816
491,6.42
492,6.130952380952381
493,4.031847133757962
494,0.0
495,9.409090909090908
496,48.90909090909091
497,11.442307692307692
498,12.24074074074074
499,10.956521739130435
500,108.75
501,31.047619047619047
502,13.386363636363637
503,4.390070921985815
504,84.28571428571429
505,32.72222222222222
506,23.5
507,10.21311475409836
508,11.816326530612244
509,33.625
510,2.424124513618677
511,2.5330882352941178
512,27.727272727272727
513,4.384615384615385
514,9.353846153846154
515,15.046511627906977
516,39.0
517,6.806451612903226
518,4.4963503649635035
519,20.375
520,6.3431372549019605
521,13.44
522,138.0
523,2.7423580786026203
524,8.257142857142858
525,15.972222222222221
526,3.8354430379746836
527,4.6434108527131785
528,46.666666666666664
529,15.613636363636363
530,12.384615384615385
531,14.925
532,26.7
533,11.017241379310345
534,1.7640117994100295
535,19.3
536,9.236842105263158
537,13.285714285714286
538,10.0
539,13.957446808510639
540,6.928571428571429
541,14.883720930232558
542,5.578947368421052
543,6.708333333333333
544,7.415730337078652
545,11.218181818181819
546,5.217821782178218
547,13.02127659574468
548,6.862068965517241
549,7.615384615384615
550,18.027027027027028
551,14.020408163265307
552,16.71794871794872
553,2.6212765957446806
554,30.571428571428573
555,26.523809523809526
556,42.666666666666664
557,21.862068965517242
558,5.730769230769231
559,17.125
560,2.697674418604651
561,25.0
562,8.813333333333333
563,10.898305084745763
564,13.081632653061224
565,29.952380952380953
566,6.621052631578947
567,3.110091743119266
568,5.00709219858156
569,6.561224489795919
570,19.40625
571,41.07142857142857
572,12.909090909090908
573,6.0606060606060606
574,5.5625
575,2.472027972027972
576,4.579710144927536
577,16.054054054054053
578,5.738317757009346
579,28.0
580,7.2967032967032965
581,5.038759689922481
582,4.613636363636363
583,4.902985074626866
584,10.204545454545455
585,17.15
586,3.7657142857142856
587,24.25925925925926
588,3.2322274881516586
589,38.0625
590,5.745762711864407
591,2.568093385214008
592,19.625
593,12.74074074074074
594,7.313253012048193
595,5.0078125
596,6.326923076923077
597,7.1063829787234045
598,3.9393939393939394
599,119.8
600,5.125
601,9.277777777777779
602,16.41025641025641
603,5.271317829457364
604,13.20754716981132
605,5.936936936936937
606,7.6022727272727275
607,4.150943396226415
608,3.4166666666666665
609,4.858156028368795
610,28.4
611,9.08695652173913
612,5.148760330578512
613,85.25
614,5.9576271186440675
615,20.91304347826087
616,74.77777777777777
617,24.88888888888889
618,1.9966329966329965
619,109.4
620,27.58823529411765
621,4.471014492753623
622,4.352941176470588
623,6.08080808080808
624,4.992647058823529
625,18.151515151515152
626,31.227272727272727
627,14.44186046511628
628,38.166666666666664
629,23.692307692307693
630,3.9497206703910615
631,1.79002624671916
632,7.214285714285714
633,4.732283464566929
634,11.882352941176471
635,20.06451612903226
636,3.1519607843137254
637,7.136842105263158
638,4.338235294117647
639,8.424242424242424
640,7.62962962962963
641,2.357638888888889
642,9.116666666666667
643,21.310344827586206
644,3.2819148936170213
645,10.604651162790697
646,19.228571428571428
647,5.954128440366972
648,9.126760563380282
649,13.363636363636363
650,9.704225352112676
651,65.28571428571429
652,14.155555555555555
653,3.1709844559585494
654,5.06015037593985
655,15.043478260869565
656,7.213483146067416
657,31.3
658,13.772727272727273
659,21.64516129032258
660,4.318840579710145
661,1.7941176470588236
662,16.394736842105264
663,6.387096774193548
664,19.79310344827586
665,17.842105263157894
666,7.4523809523809526
667,10.05
668,11.363636363636363
669,6.0265486725663715
670,3.8361581920903953
671,5.460176991150442
672,5.792792792792793
673,16.046511627906977
674,6.277777777777778
675,3.848101265822785
676,2.3069306930693068
677,14.619047619047619
678,9.680851063829786
679,3.838888888888889
680,7.096385542168675
681,10.712121212121213
682,3.3836477987421385
683,60.25
684,6.958762886597938
685,3.2972972972972974
686,30.555555555555557
687,11.7
688,22.214285714285715
689,90.66666666666667
690,3.3560975609756096
691,12.641509433962264
692,5.763636363636364
693,3.744565217391304
694,4.952755905511811
695,3.115183246073298
696,2.347826086956522
697,11.814814814814815
698,6.6415094339622645
699,5.209677419354839
700,19.742857142857144
701,15.763157894736842
702,2.7554585152838427
703,3.7916666666666665
704,51.375
705,6.932584269662922
706,5.710743801652892
707,1.7521613832853027
708,11.5
709,4.489795918367347
710,3.6684491978609626
711,20.575757575757574
712,2.9867256637168142
713,28.285714285714285
714,2.8162393162393164
715,4.985074626865671
716,8.413333333333334
717,12.91304347826087
718,1.8826666666666667
719,20.08823529411765
720,8.135802469135802
721,12.869565217391305
722,4.771653543307087
723,27.304347826086957
724,23.4
725,5.10655737704918
726,9.128571428571428
727,6.6020408163265305
728,2.075
729,20.903225806451612
730,7.549450549450549
731,3.9806451612903224
732,6.715909090909091
733,8.785714285714286
734,10.029850746268657
735,9.0
736,11.912280701754385
737,12.73469387755102
738,7.261904761904762
739,39.6
740,5.546296296296297
741,7.703703703703703
742,2.3247232472324724
743,10.263157894736842
744,4.821917808219178
745,3.634831460674157
746,15.09375
747,4.892561983471074
748,9.846153846153847
749,9.378787878787879
750,14.488372093023257
751,27.17391304347826
752,6.51
753,14.425531914893616
754,18.34375
755,2.7357723577235773
756,27.904761904761905
757,14.179487179487179
758,34.35294117647059
759,16.51219512195122
760,7.656716417910448
761,4.012903225806451
762,1.417233560090703
763,14.051282051282051
764,6.5
765,23.11111111111111
766,5.764705882352941
767,45.76923076923077
768,1.7073863636363635
769,14.977272727272727
770,17.02857142857143
771,1.6064690026954178
772,16.10810810810811
773,36.10526315789474
774,35.875
775,15.096774193548388
776,9.91044776119403
777,16.102564102564102
778,6.875
779,8.272727272727273
780,9.709677419354838
781,11.37037037037037
782,9.564516129032258
783,34.9375
784,6.216216216216216
785,7.0
786,3.479768786127168
787,3.3591160220994474
788,3.5494505494505493
789,28.04
790,10.678571428571429
791,32.31578947368421
792,30.25
793,6.612903225806452
794,22.22222222222222
795,16.153846153846153
796,14.122448979591837
797,6.685393258426966
798,13.26
799,11.706896551724139
800,1.720316622691293
801,22.75
802,10.983050847457626
803,10.734375
804,3.4696132596685083
805,3.0929203539823007
806,6.365384615384615
807,6.848484848484849
808,3.6058823529411765
809,14.30232558139535
810,17.685714285714287
811,21.833333333333332
812,9.647058823529411
813,22.225806451612904
814,31.88888888888889
815,15.710526315789474
816,7.11578947368421
817,4.335714285714285
818,13.638297872340425
819,104.83333333333333
820,3.9814814814814814
821,34.4
822,16.86842105263158
823,6.089108910891089
824,11.641509433962264
825,3.25
826,26.44
827,37.10526315789474
828,13.363636363636363
829,18.96875
830,4.937984496124031
831,4.203947368421052
832,46.357142857142854
833,15.46875
834,26.36
835,28.058823529411764
836,9.23076923076923
837,17.2
838,22.133333333333333
839,75.5
840,3.331578947368421
841,6.525252525252525
842,2.0034129692832763
843,11.610169491525424
844,4.9296875
845,5.822429906542056
846,17.676470588235293
847,12.74468085106383
848,27.772727272727273
849,10.229508196721312
850,7.322222222222222
851,31.095238095238095
852,6.775280898876405
853,1.4301552106430155
854,15.722222222222221
855,3.1473684210526316
856,3.867088607594937
857,14.609756097560975
858,15.609756097560975
859,3.719298245614035
860,13.333333333333334
861,24.74074074074074
862,11.637931034482758
863,6.8979591836734695
864,6.571428571428571
865,21.0
866,6.08256880733945
867,4.563758389261745
868,4.92
869,5.6173913043478265
870,27.333333333333332
871,4.991666666666666
872,161.5
873,7.810126582278481
874,106.4
875,9.876923076923077
876,3.6265060240963853
877,10.910714285714286
878,4.210884353741497
879,7.090909090909091
880,65.55555555555556
881,4.5851851851851855
882,3.1302083333333335
883,2.5907335907335907
884,13.365384615384615
885,9.17142857142857
886,4.076470588235294
887,15.659090909090908
888,9.012987012987013
889,3.6042780748663104
890,21.586206896551722
891,6.817204301075269
892,24.181818181818183
893,6.711340206185567
894,25.24
895,3.7777777777777777
896,6.359223300970874
897,11.051724137931034
898,2.3540856031128405
899,53.72727272727273
900,1.2456813819577734
901,9.453125
902,58.1
903,9.1
904,22.9
905,22.17241379310345
906,2.2724137931034485
907,8.357142857142858
908,3.455056179775281
909,1.9223880597014926
910,18.28125
911,8.56338028169014
912,32.8125
913,10.014705882352942
914,10.827586206896552
915,5.543859649122807
916,3.8734177215189876
917,19.08
918,5.381818181818182
919,5.342342342342342
920,3.7344632768361583
921,68.625
922,5.43801652892562
923,6.76530612244898
924,7.5
925,8.430555555555555
926,3.3932038834951457
927,16.195121951219512
928,5.52991452991453
929,3.073170731707317
930,15.357142857142858
931,15.944444444444445
932,5.135338345864661
933,11.377358490566039
934,4.516778523489933
935,12.48076923076923
936,2.157190635451505
937,9.968253968253968
938,22.73076923076923
939,5.787037037037037
940,9.174603174603174
941,6.0495049504950495
942,3.239130434782609
943,6.453608247422681
944,7.011111111111111
945,13.25
946,5.863247863247863
947,3.522613065326633
948,160.0
949,4.966386554621849
950,10.333333333333334
951,40.76470588235294
952,6.07
953,6.858585858585859
954,12.959183673469388
955,3.314720812182741
956,1.5789473684210527
957,1.8111702127659575
958,60.3
959,11.339622641509434
960,6.838383838383838
961,8.720588235294118
962,11.83673469387755
963,13.9
964,8.782608695652174
965,15.511111111111111
966,35.25
967,64.11111111111111
968,4.305732484076433
969,78.0
970,40.4
971,5.554621848739496
972,3.6198830409356724
973,8.541666666666666
974,17.35135135135135
975,3.7160493827160495
976,8.394736842105264
977,18.21875
978,8.585714285714285
979,3.988372093023256
980,24.153846153846153
981,19.0625
982,2.1466666666666665
983,3.8058823529411763
984,22.703703703703702
985,7.288659793814433
986,7.940476190476191
987,9.72463768115942
988,5.351145038167939
989,4.466216216216216
990,32.333333333333336
991,25.875
992,7.493827160493828
993,5.189655172413793
994,34.2
995,30.142857142857142
996,5.531746031746032
997,7.883720930232558
998,3.2169312169312168
999,15.043478260869565
1000,5.173228346456693
1001,8.784810126582279
1002,22.785714285714285
1003,13.936170212765957
1004,2.9668246445497632
1005,3.5903614457831323
1006,60.9
1007,5.678571428571429
1008,17.485714285714284
1009,23.5
1010,9.043478260869565
1011,4.932835820895522
1012,6.202020202020202
1013,22.551724137931036
1014,4.705882352941177
1015,6.446601941747573
1016,19.727272727272727
1017,11.2
1018,4.725352112676056
1019,17.275
1020,4.091503267973856
1021,6.977011494252873
1022,15.852941176470589
1023,1.6843575418994414
1024,5.266666666666667
1025,11.033898305084746
1026,17.666666666666668
1027,17.72972972972973
1028,43.666666666666664
1029,2.5949367088607596
1030,19.433333333333334
1031,3.967479674796748
1032,6.546511627906977
1033,21.615384615384617
1034,9.984615384615385
1035,65.0
1036,22.2
1037,22.258064516129032
1038,2.7927927927927927
1039,7.894736842105263
1040,2.968609865470852
1041,3.4193548387096775
1042,3.0593607305936072
1043,34.9375
1044,34.31578947368421
1045,2.8868778280542986
1046,4.6
1047,8.26388888888889
1048,6.606741573033708
1049,13.727272727272727
1050,5.440366972477064
1051,13.717391304347826
1052,21.714285714285715
1053,6.25
1054,14.75
1055,8.337662337662337
1056,12.849056603773585
1057,3.7485714285714287
1058,1.7704918032786885
1059,130.25
1060,10.82258064516129
1061,5.7592592592592595
1062,3.282051282051282
1063,10.74
1064,13.953488372093023
1065,13.9375
1066,2.8110599078341014
1067,11.53448275862069
1068,8.785714285714286
1069,11.76923076923077
1070,4.547297297297297
1071,8.450704225352112
1072,11.150943396226415
1073,5.405405405405405
1074,4.908333333333333
1075,11.017241379310345
1076,7.6625
1077,11.88888888888889
1078,2.772093023255814
1079,13.488372093023257
1080,13.36
1081,5.07258064516129
1082,5.3984375
1083,14.270833333333334
1084,4.067901234567901
1085,6.177083333333333
1086,22.285714285714285
1087,5.017543859649122
1088,7.6022727272727275
1089,8.148148148148149
1090,53.81818181818182
1091,5.576923076923077
1092,16.83783783783784
1093,24.346153846153847
1094,8.117647058823529
1095,21.551724137931036
1096,16.5609756097561
1097,5.2362204724409445
1098,2.3523131672597866
1099,20.333333333333332
1100,25.608695652173914
1101,38.86666666666667
1102,8.947368421052632
1103,3.382857142857143
1104,5.821428571428571
1105,104.16666666666667
1106,18.243243243243242
1107,30.428571428571427
1108,27.636363636363637
1109,7.597560975609756
1110,5.612903225806452
1111,2.5763358778625953
1112,12.88888888888889
1113,4.018867924528302
1114,17.1
1115,15.69047619047619
1116,13.588235294117647
1117,4.458064516129032
1118,33.125
1119,9.523809523809524
1120,8.506666666666666
1121,10.89655172413793
1122,5.746268656716418
1123,10.307692307692308
1124,10.741935483870968
1125,10.615384615384615
1126,21.75
1127,23.03846153846154
1128,3.9545454545454546
1129,8.971428571428572
1130,2.8514056224899598
1131,7.521739130434782
1132,15.340909090909092
1133,7.020618556701031
1134,12.808510638297872
1135,11.672413793103448
1136,12.303571428571429
1137,5.260162601626016
1138,3.680628272251309
1139,7.558139534883721
1140,36.875
1141,11.25925925925926
1142,2.827004219409283
1143,47.583333333333336
1144,29.565217391304348
1145,11.616666666666667
1146,2.4698795180722892
1147,12.153846153846153
1148,25.76923076923077
1149,38.93333333333333
1150,34.92307692307692
1151,4.9411764705882355
1152,10.428571428571429
1153,12.169811320754716
1154,5.286885245901639
1155,22.75
1156,20.928571428571427
1157,7.123595505617978
1158,3.5055555555555555
1159,3.1693121693121693
1160,5.6902654867256635
1161,12.25
1162,12.580645161290322
1163,4.9489051094890515
1164,6.938144329896907
1165,11.125
1166,2.0718954248366015
1167,4.764705882352941
1168,9.579710144927537
1169,6.106796116504855
1170,84.71428571428571
1171,20.310344827586206
1172,4.889655172413793
1173,19.875
1174,6.137254901960785
1175,4.92741935483871
1176,42.46666666666667
1177,36.6875
1178,3.448453608247423
1179,3.5542857142857143
1180,4.684615384615385
1181,8.354430379746836
1182,6.635416666666667
1183,84.14285714285714
1184,56.916666666666664
1185,14.204081632653061
1186,9.67142857142857
1187,5.756756756756757
1188,4.909836065573771
1189,12.86
1190,3.151219512195122
1191,6.602150537634409
1192,8.402597402597403
1193,3.8461538461538463
1194,10.771929824561404
1195,18.583333333333332
1196,23.074074074074073
1197,4.924812030075188
1198,14.023809523809524
1199,25.285714285714285
1200,21.310344827586206
1201,17.83783783783784
1202,27.708333333333332
1203,4.236486486486487
1204,10.0
1205,4.711111111111111
1206,2.3333333333333335
1207,7.067415730337078
1208,12.306122448979592
1209,31.789473684210527
1210,19.59375
1211,4.760869565217392
1212,100.16666666666667
1213,16.047619047619047
1214,88.57142857142857
1215,42.0
1216,5.176470588235294
1217,13.422222222222222
1218,6.965116279069767
1219,5.736363636363636
1220,23.807692307692307
1221,41.07142857142857
1222,4.371794871794871
1223,12.630434782608695
1224,8.027027027027026
1225,9.863636363636363
1226,8.082191780821917
1227,7.743589743589744
1228,1.4946695095948828
1229,2.28
1230,31.5
1231,11.846153846153847
1232,27.0
1233,23.107142857142858
1234,6.881720430107527
1235,34.76470588235294
1236,3.672727272727273
1237,25.35
1238,15.23913043478261
1239,24.6
1240,3.4189944134078214
1241,9.386666666666667
1242,19.7
1243,32.86666666666667
1244,20.225806451612904
1245,3.0283018867924527
1246,7.217391304347826
1247,5.414414414414415
1248,4.6571428571428575
1249,28.38095238095238
1250,103.0
1251,12.224489795918368
1252,14.977272727272727
1253,47.27272727272727
1254,96.66666666666667
1255,25.36
1256,4.369426751592357
1257,19.903225806451612
1258,3.3254716981132075
1259,19.133333333333333
1260,5.325581395348837
1261,3.65
1262,31.0
1263,5.981981981981982
1264,5.52542372881356
1265,13.177777777777777
1266,6.443396226415095
1267,9.84375
1268,10.080645161290322
1269,7.465116279069767
1270,9.746031746031745
1271,4.821138211382114
1272,2.7228915662650603
1273,40.2
1274,2.616
1275,37.0
1276,37.0625
1277,2.7333333333333334
1278,33.5
1279,3.949044585987261
1280,28.571428571428573
1281,20.0
1282,3.8867924528301887
1283,12.553191489361701
1284,5.185185185185185
1285,5.064
1286,21.384615384615383
1287,7.05050505050505
1288,14.466666666666667
1289,1.8363636363636364
1290,23.357142857142858
1291,6.79
1292,26.26923076923077
1293,4.102564102564102
1294,11.092592592592593
1295,10.612903225806452
1296,8.08974358974359
1297,5.532258064516129
1298,12.375
1299,4.925925925925926
1300,9.301369863013699
1301,9.52112676056338
1302,18.484848484848484
1303,3.588235294117647
1304,7.926829268292683
1305,2.441666666666667
1306,4.222972972972973
1307,4.114864864864865
1308,24.608695652173914
1309,88.83333333333333
1310,19.35483870967742
1311,35.06666666666667
1312,5.62280701754386
1313,20.24137931034483
1314,2.125
1315,112.8
1316,12.962264150943396
1317,3.9482758620689653
1318,8.464788732394366
1319,14.545454545454545
1320,48.214285714285715
1321,3.558659217877095
1322,41.266666666666666
1323,66.3
1324,14.80952380952381
1325,10.161290322580646
1326,2.57201646090535
1327,32.888888888888886
1328,9.027777777777779
1329,22.655172413793103
1330,8.3875
1331,6.793814432989691
1332,11.224137931034482
1333,5.138211382113822
1334,13.444444444444445
1335,19.066666666666666
1336,5.724137931034483
1337,2.853080568720379
1338,4.619718309859155
1339,108.16666666666667
1340,11.981481481481481
1341,45.53846153846154
1342,57.18181818181818
1343,52.09090909090909
1344,22.37037037037037
1345,12.722222222222221
1346,9.253731343283581
1347,5.89908256880734
1348,23.565217391304348
1349,3.822857142857143
1350,7.053191489361702
1351,8.592592592592593
1352,4.991596638655462
1353,5.532258064516129
1354,8.037974683544304
1355,62.18181818181818
1356,8.451219512195122
1357,7.939024390243903
1358,5.833333333333333
1359,9.098591549295774
1360,26.869565217391305
1361,63.45454545454545
1362,9.94915254237288
1363,12.72
1364,5.13768115942029
1365,50.857142857142854
1366,2.9348837209302325
1367,2.8230452674897117
1368,19.0
1369,5.088235294117647
1370,7.404761904761905
1371,13.125
1372,25.56
1373,16.641025641025642
1374,7.2272727272727275
1375,5.75
1376,3.3777777777777778
1377,20.58823529411765
1378,5.793103448275862
1379,1.617948717948718
1380,26.8
1381,15.473684210526315
1382,6.126126126126126
1383,5.293103448275862
1384,18.9375
1385,6.869565217391305
1386,69.375
1387,10.934426229508198
1388,5.323076923076923
1389,15.076923076923077
1390,4.285714285714286
1391,4.608108108108108
1392,6.26595744680851
1393,3.455026455026455
1394,4.090277777777778
1395,17.027027027027028
1396,2.86734693877551
1397,2.5269709543568464
1398,30.15
1399,18.03030303030303
1400,53.72727272727273
1401,12.326530612244898
1402,4.153846153846154
1403,4.676923076923077
1404,16.92105263157895
1405,12.134615384615385
1406,6.536082474226804
1407,19.903225806451612
1408,11.148148148148149
1409,7.294117647058823
1410,17.289473684210527
1411,67.4
1412,9.28
1413,23.346153846153847
1414,39.93333333333333
1415,23.40740740740741
1416,129.2
1417,12.470588235294118
1418,8.519480519480519
1419,1.657216494845361
1420,8.67142857142857
1421,3.5743589743589745
1422,60.0
1423,3.875
